id,code_mun,code_mun_short,perc_forest_2010,perc_forest_2011,perc_forest_2022,perc_forest_2023,perc_agrifam_cadunico_2012,perc_cisternas_2010,perc_pessoas_cadunico_2012,perc_popUrb_2010,perc_public_light_2010,perc_saneamento_2010,perc_popUrb_2022,perc_popRur_2022,perc_saneamento_2022,perc_public_light_2022,perc_agrifam_cadunico_2022,perc_pessoas_cadunico_2022,perc_cisternas_2022,fpp_2010,fpp_2022,fpp_abs_change,fpp_perc_change,ifdm_saude_2013,ifdm_saude_2022,irrigacao_hectare_2010,irrigacao_hectare_2022,taxa_u5mort_2010,taxa_u5mort_2022,forest_abs_change,forest_perc_change,cat_change
13280,2911907,291190,44.7439626720005,43.301498969395,44.9846201410141,45.2120911521744,2.498940845428022,20.72989566291559,82.46644882067945,78.22401945743914,98.68597282710142,28.62278856434623,79.31244914564687,20.68755085435313,44.23999999999999,99.29,23.53455818022747,82.14808787632222,34.99562554680665,294,259,-35,-11.904761904761903,0.2968631310813754,0.5856,1.452612462152228e-6,1.725553953076877e-6,33.46481765212489,22.0125786163522,0.2406574690135983,0.5378546168960464,GP
13279,2911907,291190,43.5672912920538,41.8003680976119,43.8942816388431,44.0552003465694,2.498940845428022,20.72989566291559,82.46644882067945,78.22401945743914,98.68597282710142,28.62278856434623,79.31244914564687,20.68755085435313,44.23999999999999,99.29,23.53455818022747,82.14808787632222,34.99562554680665,380,252,-128,-33.68421052631579,0.2968631310813754,0.5856,1.452612462152228e-6,1.725553953076877e-6,33.46481765212489,22.0125786163522,0.3269903467892945,0.7505409151955563,GP
13282,2921302,292130,63.423297207926,64.4950009001174,68.4204783548048,68.7136830043719,0.6078146077128941,4.460418255045935,82.59576763051835,75.19496643652465,96.03523063620966,9.21842587301567,81.63173111673292,18.36826888326708,27.65,99.6,48.88152444076222,78.93024936754608,23.1980115990058,1937,1081,-856,-44.19204956117708,0.2943726505942247,0.3772,1.297393969771379e-6,4.84159061047581e-7,31.23110872255608,29.41176470588235,4.997181146878802,7.879093908498824,GP
13281,2922805,292280,65.4838605083798,62.189349147057,52.9857601543644,51.8525236043713,1.710548051909053,1.130017155833495,82.48005801423788,39.03271630297958,84.05688533337104,7.48215541853133,79.32630496271535,20.67369503728465,11.17,99.11,8.635578583765112,87.51607096940087,33.07426597582037,338,346,8,2.366863905325444,0.08562211336131174,0.5949,7.204821843606773e-7,5.504563710742489e-7,11.38875927411184,0,-12.498100354015406,-19.08577206198168,PG
13236,2928208,292820,44.7929829873349,43.6657267685745,35.5143810943208,35.5561904473746,0.03552085861133947,15.88734353046719,84.98093091124258,53.74275410622024,95.96871142188743,12.826933426897421,56.2044386845942,43.7955613154058,13.55,92.1,79.54835184847933,85.38393001781954,23.62046985977053,1388,1170,-218,-15.706051873198849,0.2679137888001296,0.5182,8.631181753351965e-6,4.827445687914445e-6,16.96860493137728,11.02941176470588,-9.278601893014105,-20.71440943247206,PP
13238,2928208,292820,73.4874596816033,74.143231872576,79.0444578757557,78.7418041461269,0.03552085861133947,15.88734353046719,84.98093091124258,53.74275410622024,95.96871142188743,12.826933426897421,56.2044386845942,43.7955613154058,13.55,92.1,79.54835184847933,85.38393001781954,23.62046985977053,76,77,1,1.3157894736842104,0.2679137888001296,0.5182,8.631181753351965e-6,4.827445687914445e-6,16.96860493137728,11.02941176470588,5.556998194152399,7.561831934630783,GG
13237,2928208,292820,87.9182780726753,84.6487616339747,58.8040612440256,58.4222760265296,0.03552085861133947,15.88734353046719,84.98093091124258,53.74275410622024,95.96871142188743,12.826933426897421,56.2044386845942,43.7955613154058,13.55,92.1,79.54835184847933,85.38393001781954,23.62046985977053,206,183,-23,-11.165048543689322,0.2679137888001296,0.5182,8.631181753351965e-6,4.827445687914445e-6,16.96860493137728,11.02941176470588,-29.11421682864971,-33.11508990722409,PP
13244,2903904,290390,68.3331690722392,68.5754798815718,78.1251013772265,76.6704839397731,4.587189781262799e-4,17.08469241749885,76.61101279675968,67.88828033850221,94.59152226906899,37.50759433215697,73.13634134379598,26.86365865620402,60.87,98.07,84.12440524544506,72.003739578224625,15.68991528374144,283,377,94,33.215547703180206,0.3922971726251855,0.6136,9.56636664220591e-6,1.357057027929198e-5,23.64877924211294,15.51189245087901,9.791932304987299,14.329691477700448,GG
13243,2903904,290390,35.4433598490506,35.5963383990834,49.9981210483098,50.3671768525888,4.587189781262799e-4,17.08469241749885,76.61101279675968,67.88828033850221,94.59152226906899,37.50759433215697,73.13634134379598,26.86365865620402,60.87,98.07,84.12440524544506,72.003739578224625,15.68991528374144,321,276,-45,-14.018691588785046,0.3922971726251855,0.6136,9.56636664220591e-6,1.357057027929198e-5,23.64877924211294,15.51189245087901,14.554761199259197,41.06484616934268,GP
13246,2903904,290390,82.9896604127833,81.9858496889916,82.3520889662465,81.9167398468469,4.587189781262799e-4,17.08469241749885,76.61101279675968,67.88828033850221,94.59152226906899,37.50759433215697,73.13634134379598,26.86365865620402,60.87,98.07,84.12440524544506,72.003739578224625,15.68991528374144,386,300,-86,-22.279792746113987,0.3922971726251855,0.6136,9.56636664220591e-6,1.357057027929198e-5,23.64877924211294,15.51189245087901,-0.6375714465367963,-0.7682540732972901,PP
13245,2903904,290390,87.4881420537247,86.9536468732909,86.1219235037386,85.4447031766248,4.587189781262799e-4,17.08469241749885,76.61101279675968,67.88828033850221,94.59152226906899,37.50759433215697,73.13634134379598,26.86365865620402,60.87,98.07,84.12440524544506,72.003739578224625,15.68991528374144,301,280,-21,-6.976744186046512,0.3922971726251855,0.6136,9.56636664220591e-6,1.357057027929198e-5,23.64877924211294,15.51189245087901,-1.366218549986101,-1.5616042562055252,PP
13240,2928208,292820,78.6816020050446,78.4705794073269,79.9190768241811,78.5460961064431,0.03552085861133947,15.88734353046719,84.98093091124258,53.74275410622024,95.96871142188743,12.826933426897421,56.2044386845942,43.7955613154058,13.55,92.1,79.54835184847933,85.38393001781954,23.62046985977053,66,83,17,25.757575757575758,0.2679137888001296,0.5182,8.631181753351965e-6,4.827445687914445e-6,16.96860493137728,11.02941176470588,1.2374748191365086,1.57276261235399,GG
13239,2928208,292820,72.5794922708322,71.2990871705828,66.3039551378276,66.0444759951563,0.03552085861133947,15.88734353046719,84.98093091124258,53.74275410622024,95.96871142188743,12.826933426897421,56.2044386845942,43.7955613154058,13.55,92.1,79.54835184847933,85.38393001781954,23.62046985977053,78,82,4,5.128205128205128,0.2679137888001296,0.5182,8.631181753351965e-6,4.827445687914445e-6,16.96860493137728,11.02941176470588,-6.275537133004605,-8.646432947735814,PG
13242,2930758,293075,30.0670105187532,32.4297556353327,40.570560431779,40.605395215976,0.8116270235314214,39.71413240281156,91.75205343873759,53.51334245905722,96.42198618576074,12.25278263984731,55.50660792951542,44.49339207048458,38.52,96.85,91.97138314785374,87.8145299783469,35.41335453100159,86,80,-6,-6.976744186046512,0.2172743382837306,0.5032,1.45770546602996e-6,1.31871432789873e-6,43.46305559286818,10.20408163265306,10.5035499130258,34.93380197035084,GP
13241,2930758,293075,74.5113685160012,71.8014251046577,76.2841701826851,76.0818712165553,0.8116270235314214,39.71413240281156,91.75205343873759,53.51334245905722,96.42198618576074,12.25278263984731,55.50660792951542,44.49339207048458,38.52,96.85,91.97138314785374,87.8145299783469,35.41335453100159,73,74,1,1.36986301369863,0.2172743382837306,0.5032,1.45770546602996e-6,1.31871432789873e-6,43.46305559286818,10.20408163265306,1.772801666683904,2.3792364869841274,GG
13140,2912509,291250,22.4761786095091,21.8704491002693,17.221172522441,17.3264018334666,0.08580152981142293,26.21192294323212,78.15962264823214,36.3771074638163,94.29999956457466,1.960001706776467,44.49974752939479,55.5002524706052,8.2,95.88,0.7176441474882455,75.07033109716511,28.48304875030933,985,758,-227,-23.045685279187815,0.4657999655478682,0.4946,7.415762162653581e-7,8.461091040479325e-7,11.56069141525882,26.54867256637168,-5.255006087068097,-23.380336036504165,PP
13139,2919801,291980,22.6029965357215,22.5796163100465,28.1141561005973,28.2248827940488,53.43453571507421,5.331087658281276,69.97680694219476,32.79479334197777,94.77457945735485,26.81706423570373,46.64176424107463,53.35823575892537,32.85,97.48,23.74054253552316,73.91231472834806,4.54880974349511,896,776,-120,-13.392857142857142,0.3755746538267571,0.5602,1.420573004661944e-6,1.288870588801556e-6,31.82452027818639,21.41327623126338,5.5111595648758005,24.38242892337762,GP
13142,2912509,291250,44.308526936323,43.8057895786709,38.6613105308658,38.6761189554716,0.08580152981142293,26.21192294323212,78.15962264823214,36.3771074638163,94.29999956457466,1.960001706776467,44.49974752939479,55.5002524706052,8.2,95.88,0.7176441474882455,75.07033109716511,28.48304875030933,986,694,-292,-29.61460446247465,0.4657999655478682,0.4946,7.415762162653581e-7,8.461091040479325e-7,11.56069141525882,26.54867256637168,-5.6472164054572005,-12.745213609951353,PP
13141,2912509,291250,20.7589125735104,20.3383520508462,15.2523391836705,14.8081510792933,0.08580152981142293,26.21192294323212,78.15962264823214,36.3771074638163,94.29999956457466,1.960001706776467,44.49974752939479,55.5002524706052,8.2,95.88,0.7176441474882455,75.07033109716511,28.48304875030933,1095,916,-179,-16.34703196347032,0.4657999655478682,0.4946,7.415762162653581e-7,8.461091040479325e-7,11.56069141525882,26.54867256637168,-5.5065733898399,-26.5263094602875,PP
13138,2919801,291980,24.4017150694587,24.5576951390418,26.0512721890431,26.107450319759,53.43453571507421,5.331087658281276,69.97680694219476,32.79479334197777,94.77457945735485,26.81706423570373,46.64176424107463,53.35823575892537,32.85,97.48,23.74054253552316,73.91231472834806,4.54880974349511,3015,2861,-154,-5.107794361525705,0.3755746538267571,0.5602,1.420573004661944e-6,1.288870588801556e-6,31.82452027818639,21.41327623126338,1.6495571195844008,6.760004839368829,GP
13148,2904001,290400,84.7734723795916,86.0499963827021,79.951112551593,80.6927837679192,17.74599435261909,5.132938292818206,82.5762684432914,34.80432091941091,93.32002471127817,15.23458770946723,46.83161004431315,53.16838995568686,1.45,96.49,62.25445754004231,81.99409158050221,31.39921426412813,358,380,22,6.145251396648044,0.3425653532131941,0.3578,8.17001645844425e-7,1.120492265146495e-6,11.61862146767793,50.72463768115942,-4.822359827998596,-5.68852459694636,PG
13147,2924306,292430,78.9159472830263,79.8332178650549,78.1114295224944,77.6658602324065,0.7486680518493812,4.988659199623951,90.47643972167442,42.27555144013056,90.82606696491663,5.584869963434627,53.70758483033931,46.29241516966068,22.97,95.9,61.03503826016915,79.64071856287424,12.34393878372936,1100,1204,104,9.454545454545455,0.2131285573078179,0.5738,1.632962014088019e-6,1.175127630837824e-6,28.44556112840485,28.67383512544803,-0.804517760531894,-1.019461576817357,PG
13150,2921906,292190,81.457005095452,74.4335312058963,57.9112622170286,57.7395220183174,0.3969615234356862,0.1441170489375315,82.51711407763166,39.4845154125061,97.64353180118998,37.00913291885306,42.59918827134929,57.40081172865072,35.4,97.64,32.03040173724212,69.67613683425826,23.5884907709012,373,351,-22,-5.898123324396782,0.2122367049943899,0.4708,6.135469397514643e-6,1.021829196026431e-5,10.43749491400732,28.73563218390805,-23.545742878423404,-28.905731128749828,PP
13149,2921906,292190,59.9093305558321,61.2054284423095,42.4213965640043,44.5265024776608,0.3969615234356862,0.1441170489375315,82.51711407763166,39.4845154125061,97.64353180118998,37.00913291885306,42.59918827134929,57.40081172865072,35.4,97.64,32.03040173724212,69.67613683425826,23.5884907709012,180,203,23,12.777777777777777,0.2122367049943899,0.4708,6.135469397514643e-6,1.021829196026431e-5,10.43749491400732,28.73563218390805,-17.487933991827802,-29.190668347612466,PG
13144,2923035,292303,95.6118065077661,95.2004556248911,95.2430112366693,94.7587650729877,7.497053943461966,9.43205918575254,82.86645156389032,33.04831375217339,92.06733184377379,10.43765903118021,39.84199658856271,60.15800341143729,0.45,99.08,3.244566880930518,83.29293473381811,12.94765840220386,517,349,-168,-32.495164410058024,0.2892290720078645,0.4045,1.477064245669588e-6,1.644564205969239e-6,0.8715931948614462,14.70588235294118,-0.36879527109680055,-0.3857214757958213,PP
13143,2923035,292303,85.2855719359339,84.3441778304664,82.636313605376,82.6189788102852,7.497053943461966,9.43205918575254,82.86645156389032,33.04831375217339,92.06733184377379,10.43765903118021,39.84199658856271,60.15800341143729,0.45,99.08,3.244566880930518,83.29293473381811,12.94765840220386,656,593,-63,-9.603658536585366,0.2892290720078645,0.4045,1.477064245669588e-6,1.644564205969239e-6,0.8715931948614462,14.70588235294118,-2.649258330557899,-3.1063382356725104,PP
13146,2924306,292430,92.3042914518787,92.1206584183106,85.7904234124873,85.6486672888743,0.7486680518493812,4.988659199623951,90.47643972167442,42.27555144013056,90.82606696491663,5.584869963434627,53.70758483033931,46.29241516966068,22.97,95.9,61.03503826016915,79.64071856287424,12.34393878372936,472,460,-12,-2.5423728813559325,0.2131285573078179,0.5738,1.632962014088019e-6,1.175127630837824e-6,28.44556112840485,28.67383512544803,-6.513868039391397,-7.056950372439935,PP
13145,2924306,292430,86.957137125315,86.6023799653257,84.5192859997708,84.6900042593731,0.7486680518493812,4.988659199623951,90.47643972167442,42.27555144013056,90.82606696491663,5.584869963434627,53.70758483033931,46.29241516966068,22.97,95.9,61.03503826016915,79.64071856287424,12.34393878372936,386,288,-98,-25.38860103626943,0.2131285573078179,0.5738,1.632962014088019e-6,1.175127630837824e-6,28.44556112840485,28.67383512544803,-2.4378511255441992,-2.8035089541080245,PP
13124,2928208,292820,61.9508512794413,61.0463518577749,53.8326627342139,53.8113152981744,0.03552085861133947,15.88734353046719,84.98093091124258,53.74275410622024,95.96871142188743,12.826933426897421,56.2044386845942,43.7955613154058,13.55,92.1,79.54835184847933,85.38393001781954,23.62046985977053,356,314,-42,-11.797752808988763,0.2679137888001296,0.5182,8.631181753351965e-6,4.827445687914445e-6,16.96860493137728,11.02941176470588,-8.118188545227405,-13.104240502860476,PP
13123,2928208,292820,66.6263661804593,67.1567487886007,59.8680086737815,59.4552888642398,0.03552085861133947,15.88734353046719,84.98093091124258,53.74275410622024,95.96871142188743,12.826933426897421,56.2044386845942,43.7955613154058,13.55,92.1,79.54835184847933,85.38393001781954,23.62046985977053,643,473,-170,-26.43856920684292,0.2679137888001296,0.5182,8.631181753351965e-6,4.827445687914445e-6,16.96860493137728,11.02941176470588,-6.758357506677797,-10.143668181411252,PP
13126,2928208,292820,71.1816404907978,71.2639956207957,66.6558693905376,66.1821975953599,0.03552085861133947,15.88734353046719,84.98093091124258,53.74275410622024,95.96871142188743,12.826933426897421,56.2044386845942,43.7955613154058,13.55,92.1,79.54835184847933,85.38393001781954,23.62046985977053,145,157,12,8.275862068965518,0.2679137888001296,0.5182,8.631181753351965e-6,4.827445687914445e-6,16.96860493137728,11.02941176470588,-4.525771100260201,-6.358059562908334,PG
13125,2928208,292820,53.5891822851501,55.3022300935192,57.944746853894,57.7501110459349,0.03552085861133947,15.88734353046719,84.98093091124258,53.74275410622024,95.96871142188743,12.826933426897421,56.2044386845942,43.7955613154058,13.55,92.1,79.54835184847933,85.38393001781954,23.62046985977053,229,192,-37,-16.157205240174672,0.2679137888001296,0.5182,8.631181753351965e-6,4.827445687914445e-6,16.96860493137728,11.02941176470588,4.355564568743901,8.127693655722855,GP
13122,2928208,292820,50.7182162776067,49.9733144157775,44.7822652749168,43.7415577699583,0.03552085861133947,15.88734353046719,84.98093091124258,53.74275410622024,95.96871142188743,12.826933426897421,56.2044386845942,43.7955613154058,13.55,92.1,79.54835184847933,85.38393001781954,23.62046985977053,3530,3408,-122,-3.4560906515580734,0.2679137888001296,0.5182,8.631181753351965e-6,4.827445687914445e-6,16.96860493137728,11.02941176470588,-5.935951002689897,-11.70378502705893,PP
13132,2903904,290390,65.3986042208883,66.4073997594719,64.787340182576,64.1135812868693,4.587189781262799e-4,17.08469241749885,76.61101279675968,67.88828033850221,94.59152226906899,37.50759433215697,73.13634134379598,26.86365865620402,60.87,98.07,84.12440524544506,72.003739578224625,15.68991528374144,487,428,-59,-12.114989733059549,0.3922971726251855,0.6136,9.56636664220591e-6,1.357057027929198e-5,23.64877924211294,15.51189245087901,-0.6112640383122994,-0.9346744408301327,PP
13131,2903904,290390,96.4294279465196,93.9228872573592,94.6777516025888,94.6411137347858,4.587189781262799e-4,17.08469241749885,76.61101279675968,67.88828033850221,94.59152226906899,37.50759433215697,73.13634134379598,26.86365865620402,60.87,98.07,84.12440524544506,72.003739578224625,15.68991528374144,230,91,-139,-60.43478260869565,0.3922971726251855,0.6136,9.56636664220591e-6,1.357057027929198e-5,23.64877924211294,15.51189245087901,-1.7516763439307965,-1.8165371103334635,PP
13133,2923704,292370,66.2364257383593,67.9275704352752,65.7485580323747,64.850647284936,0.02306897498307424,17.79233361771648,90.44608990099998,37.12934644714695,95.8661451951347,3.309242594033133,41.87493589524428,58.12506410475572,19.16,95.94,76.07468519322622,92.7416321925536,15.12519901577652,1050,1006,-44,-4.190476190476191,0.2446836347098529,0.3564,6.904696938625552e-7,5.754916643960904e-7,33.12415897235749,36.93931398416887,-0.4878677059845984,-0.7365550005849139,PP
13128,2930758,293075,47.0587712058036,48.8019776854829,52.055734334336,52.1165199317301,0.8116270235314214,39.71413240281156,91.75205343873759,53.51334245905722,96.42198618576074,12.25278263984731,55.50660792951542,44.49339207048458,38.52,96.85,91.97138314785374,87.8145299783469,35.41335453100159,240,205,-35,-14.583333333333334,0.2172743382837306,0.5032,1.45770546602996e-6,1.31871432789873e-6,43.46305559286818,10.20408163265306,4.9969631285324,10.618558454658801,GP
13127,2930758,293075,94.0963831646476,92.3350239533445,94.5242266810329,94.3770900446478,0.8116270235314214,39.71413240281156,91.75205343873759,53.51334245905722,96.42198618576074,12.25278263984731,55.50660792951542,44.49339207048458,38.52,96.85,91.97138314785374,87.8145299783469,35.41335453100159,100,90,-10,-10,0.2172743382837306,0.5032,1.45770546602996e-6,1.31871432789873e-6,43.46305559286818,10.20408163265306,0.4278435163852947,0.4546864629607116,GP
13130,2903904,290390,47.2102681050421,48.0107719587106,48.4615476403683,48.61864115739,4.587189781262799e-4,17.08469241749885,76.61101279675968,67.88828033850221,94.59152226906899,37.50759433215697,73.13634134379598,26.86365865620402,60.87,98.07,84.12440524544506,72.003739578224625,15.68991528374144,910,1071,161,17.692307692307693,0.3922971726251855,0.6136,9.56636664220591e-6,1.357057027929198e-5,23.64877924211294,15.51189245087901,1.251279535326205,2.650439375904682,GG
13129,2930758,293075,39.7042568129153,39.1857101083247,42.6640134935934,43.3338727193441,0.8116270235314214,39.71413240281156,91.75205343873759,53.51334245905722,96.42198618576074,12.25278263984731,55.50660792951542,44.49339207048458,38.52,96.85,91.97138314785374,87.8145299783469,35.41335453100159,354,332,-22,-6.214689265536723,0.2172743382837306,0.5032,1.45770546602996e-6,1.31871432789873e-6,43.46305559286818,10.20408163265306,2.9597566806781046,7.454507194592125,GP
13168,2921302,292130,59.8844066380643,57.6401576716947,48.0203038319255,48.2533063966417,0.6078146077128941,4.460418255045935,82.59576763051835,75.19496643652465,96.03523063620966,9.21842587301567,81.63173111673292,18.36826888326708,27.65,99.6,48.88152444076222,78.93024936754608,23.1980115990058,1099,174,-925,-84.16742493175614,0.2943726505942247,0.3772,1.297393969771379e-6,4.84159061047581e-7,31.23110872255608,29.41176470588235,-11.864102806138796,-19.81167297497713,PP
13167,2911907,291190,47.4373535667539,47.4086025909411,46.8148488714888,46.7954865795883,2.498940845428022,20.72989566291559,82.46644882067945,78.22401945743914,98.68597282710142,28.62278856434623,79.31244914564687,20.68755085435313,44.23999999999999,99.29,23.53455818022747,82.14808787632222,34.99562554680665,183,193,10,5.46448087431694,0.2968631310813754,0.5856,1.452612462152228e-6,1.725553953076877e-6,33.46481765212489,22.0125786163522,-0.6225046952650999,-1.312266913012149,PG
13169,2916856,291685,50.837595057661,50.4782886186438,51.4480081617872,51.5986603410157,0.9798820078262876,4.266282583385858,75.61189919727302,68.99977088099705,95.20201893088417,3.215412721076427,76.0096827621353,23.9903172378647,6.22,96.89,54.40038684719536,80.69180787361448,15.86073500967118,819,1610,791,96.58119658119658,0.1960822204816222,0.6599,6.779777089079053e-7,5.54312483335518e-7,24.19785864840929,11.04972375690608,0.6104131041262022,1.2007119995229114,GG
13156,2903805,290380,78.3558410382805,74.7813296725136,85.9422305675081,85.9968047198241,0.06813540175556759,16.117977069093,87.43793843722054,37.80295234346823,96.21097150876837,5.844469614370678,45.99025781157182,54.00974218842818,11.66,95.64,28.41907151819322,91.83200665320186,35.52383939774153,233,163,-70,-30.042918454935624,0.227813703576508,0.6537,6.682099798208556e-7,6.904196691130273e-7,25.66708686021419,5.376344086021506,7.586389529227603,9.681970646606034,GP
13155,2922854,292285,55.3637477042986,49.7250919833953,65.8246505838522,66.0274595764354,0.0109444702445832,25.80540911762671,88.14921560772586,60.63623400152479,95.36477503616723,11.11705594595621,65.41373356355426,34.58626643644575,2.46,98.3,34.74178403755869,86.99694514543765,35.26995305164319,567,269,-298,-52.557319223985886,0.3526545100403656,0.4409,2.301544858290223e-6,3.632611995990689e-6,12.66610006872917,35.71428571428572,10.4609028795536,18.894860469753542,GP
13158,2903805,290380,89.7489644841392,87.5866089211942,89.5364740792877,89.4056948743552,0.06813540175556759,16.117977069093,87.43793843722054,37.80295234346823,96.21097150876837,5.844469614370678,45.99025781157182,54.00974218842818,11.66,95.64,28.41907151819322,91.83200665320186,35.52383939774153,202,45,-157,-77.72277227722772,0.227813703576508,0.6537,6.682099798208556e-7,6.904196691130273e-7,25.66708686021419,5.376344086021506,-0.2124904048514935,-0.23676084294994368,PP
13157,2903805,290380,67.2474125615186,60.6722907788722,70.4834805691563,70.5302193924101,0.06813540175556759,16.117977069093,87.43793843722054,37.80295234346823,96.21097150876837,5.844469614370678,45.99025781157182,54.00974218842818,11.66,95.64,28.41907151819322,91.83200665320186,35.52383939774153,144,70,-74,-51.388888888888886,0.227813703576508,0.6537,6.682099798208556e-7,6.904196691130273e-7,25.66708686021419,5.376344086021506,3.236068007637698,4.812182185712069,GP
13152,2901304,290130,78.6912854767098,77.5227780043429,73.0520839981775,85.9554595567475,0.4499125663960359,2.960777687708629,86.09808822318273,55.25313211718191,90.04741084219802,13.83342066974926,61.90184049079755,38.09815950920245,31.94,97.53,54.10934744268078,89.84662576687117,47.76014109347443,78,16,-62,-79.48717948717949,0.2543242772920263,0.5955,5.285993918862036e-7,4.984641926674056e-7,16.30745863139478,6.578947368421052,-5.6392014785323,-7.1662337759132555,PP
13151,2921906,292190,58.8943707885442,56.4500994409404,50.9386452951472,64.7433210012363,0.3969615234356862,0.1441170489375315,82.51711407763166,39.4845154125061,97.64353180118998,37.00913291885306,42.59918827134929,57.40081172865072,35.4,97.64,32.03040173724212,69.67613683425826,23.5884907709012,0,14,14,Inf,0.2122367049943899,0.4708,6.135469397514643e-6,1.021829196026431e-5,10.43749491400732,28.73563218390805,-7.955725493397004,-13.5084650483175,PG
13154,2922854,292285,55.1863939153667,52.4508767675505,65.7386132373391,65.6351686162587,0.0109444702445832,25.80540911762671,88.14921560772586,60.63623400152479,95.36477503616723,11.11705594595621,65.41373356355426,34.58626643644575,2.46,98.3,34.74178403755869,86.99694514543765,35.26995305164319,1173,1000,-173,-14.74850809889173,0.3526545100403656,0.4409,2.301544858290223e-6,3.632611995990689e-6,12.66610006872917,35.71428571428572,10.552219321972395,19.121052443026397,GP
13153,2901304,290130,89.1417954857427,87.8616626520508,86.3565968782407,86.5387536279692,0.4499125663960359,2.960777687708629,86.09808822318273,55.25313211718191,90.04741084219802,13.83342066974926,61.90184049079755,38.09815950920245,31.94,97.53,54.10934744268078,89.84662576687117,47.76014109347443,427,964,537,125.76112412177987,0.2543242772920263,0.5955,5.285993918862036e-7,4.984641926674056e-7,16.30745863139478,6.578947368421052,-2.7851986075020108,-3.1244587259266883,PG
13164,2911907,291190,34.771323770867,34.0900299962385,35.6445573612812,35.7517039912851,2.498940845428022,20.72989566291559,82.46644882067945,78.22401945743914,98.68597282710142,28.62278856434623,79.31244914564687,20.68755085435313,44.23999999999999,99.29,23.53455818022747,82.14808787632222,34.99562554680665,233,276,43,18.4549356223176,0.2968631310813754,0.5856,1.452612462152228e-6,1.725553953076877e-6,33.46481765212489,22.0125786163522,0.8732335904142019,2.511361362508254,GG
13163,2911907,291190,44.9752451430025,43.994273738557,48.5249320214709,48.1691735677488,2.498940845428022,20.72989566291559,82.46644882067945,78.22401945743914,98.68597282710142,28.62278856434623,79.31244914564687,20.68755085435313,44.23999999999999,99.29,23.53455818022747,82.14808787632222,34.99562554680665,438,306,-132,-30.136986301369863,0.2968631310813754,0.5856,1.452612462152228e-6,1.725553953076877e-6,33.46481765212489,22.0125786163522,3.5496868784683997,7.892534809275363,GP
13166,2911907,291190,8.14643893674574,7.56221461975538,7.78144879926961,7.83491475302484,2.498940845428022,20.72989566291559,82.46644882067945,78.22401945743914,98.68597282710142,28.62278856434623,79.31244914564687,20.68755085435313,44.23999999999999,99.29,23.53455818022747,82.14808787632222,34.99562554680665,188,219,31,16.48936170212766,0.2968631310813754,0.5856,1.452612462152228e-6,1.725553953076877e-6,33.46481765212489,22.0125786163522,-0.3649901374761306,-4.480364246392219,PG
13165,2911907,291190,26.8456925154846,25.741207258144,31.2267284337568,31.3750227107794,2.498940845428022,20.72989566291559,82.46644882067945,78.22401945743914,98.68597282710142,28.62278856434623,79.31244914564687,20.68755085435313,44.23999999999999,99.29,23.53455818022747,82.14808787632222,34.99562554680665,532,550,18,3.3834586466165413,0.2968631310813754,0.5856,1.452612462152228e-6,1.725553953076877e-6,33.46481765212489,22.0125786163522,4.3810359182722,16.31932540293091,GG
13160,2903805,290380,82.4258901431869,80.4608164047641,82.8673832737177,82.9109132771268,0.06813540175556759,16.117977069093,87.43793843722054,37.80295234346823,96.21097150876837,5.844469614370678,45.99025781157182,54.00974218842818,11.66,95.64,28.41907151819322,91.83200665320186,35.52383939774153,198,102,-96,-48.484848484848484,0.227813703576508,0.6537,6.682099798208556e-7,6.904196691130273e-7,25.66708686021419,5.376344086021506,0.44149313053080164,0.5356243405607846,GP
13159,2903805,290380,71.3754803125663,68.220723481607,72.8343585033704,71.853826499083,0.06813540175556759,16.117977069093,87.43793843722054,37.80295234346823,96.21097150876837,5.844469614370678,45.99025781157182,54.00974218842818,11.66,95.64,28.41907151819322,91.83200665320186,35.52383939774153,169,193,24,14.201183431952662,0.227813703576508,0.6537,6.682099798208556e-7,6.904196691130273e-7,25.66708686021419,5.376344086021506,1.4588781908041,2.043948684359678,GG
13162,2903805,290380,58.9005213854035,57.1093538171815,58.7301951084976,58.7894524164158,0.06813540175556759,16.117977069093,87.43793843722054,37.80295234346823,96.21097150876837,5.844469614370678,45.99025781157182,54.00974218842818,11.66,95.64,28.41907151819322,91.83200665320186,35.52383939774153,194,184,-10,-5.154639175257731,0.227813703576508,0.6537,6.682099798208556e-7,6.904196691130273e-7,25.66708686021419,5.376344086021506,-0.17032627690590374,-0.2891761785798272,PP
13161,2903805,290380,56.1678165765234,54.7549732122431,57.3002772532194,57.1452318104339,0.06813540175556759,16.117977069093,87.43793843722054,37.80295234346823,96.21097150876837,5.844469614370678,45.99025781157182,54.00974218842818,11.66,95.64,28.41907151819322,91.83200665320186,35.52383939774153,201,286,85,42.28855721393035,0.227813703576508,0.6537,6.682099798208556e-7,6.904196691130273e-7,25.66708686021419,5.376344086021506,1.1324606766959988,2.016209184761752,GG
13056,2916856,291685,28.477312211926,29.2139997876821,25.4501563007493,25.4794524557076,0.9798820078262876,4.266282583385858,75.61189919727302,68.99977088099705,95.20201893088417,3.215412721076427,76.0096827621353,23.9903172378647,6.22,96.89,54.40038684719536,80.69180787361448,15.86073500967118,928,979,51,5.495689655172414,0.1960822204816222,0.6599,6.779777089079053e-7,5.54312483335518e-7,24.19785864840929,11.04972375690608,-3.0271559111767026,-10.630061884523503,PG
